analysis_neighborhood,year,median_value,mean_value,total_units,parcel_count,median_stories,median_bedrooms,median_year_built,pct_residential,is_soma,is_potrero_hill,is_hayes_valley,is_civic_center,post_van_ness,log_median_value,density,building_age,crime_rate,violent_rate,property_rate,median_hh_income,log_income,post_soma_dev,soma_x_post,potrero_x_post,van_ness_treated,van_ness_x_post
Russian Hill,2015,338776.0,766076.4875739645,11839.0,5915,1.0,0.0,1921.0,0.6512256973795435,0,0,0,0,1,12.733094400998233,2.001521555367709,94.0,,,,61442.0,11.025848919375079,1,0,0,0,0
Russian Hill,2016,376006.0,823484.3363621067,11814.0,5943,1.0,0.0,1921.0,0.6527006562342251,0,0,0,0,1,12.837360379691521,1.987884906612822,95.0,,,,59519.0,10.994050868290564,1,0,0,0,0
Russian Hill,2017,411939.0,881501.9862646566,11769.0,5970,1.0,0.0,1921.0,0.6542713567839196,0,0,0,0,1,12.928630559117531,1.971356783919598,96.0,,,,81509.0,11.308468722579924,1,0,0,0,0
Russian Hill,2018,442008.0,933329.9516396158,11782.0,6038,1.0,0.0,1922.0,0.6578337197747599,0,0,0,0,1,12.999083260443552,1.9513083802583637,96.0,199.8341133953433,6.339238106522899,141.77380176550744,67377.0,11.118058992371832,1,0,0,0,0
Russian Hill,2019,797699.0,1301617.1354632587,10743.0,4695,2.0,1.0,1922.0,0.8502662406815762,0,0,0,0,1,13.589486612294323,2.2881789137380193,97.0,187.21488239824637,7.22791634575508,127.19947864209963,62414.0,11.041544888167167,1,0,0,0,0
Russian Hill,2020,847575.0,1389589.869787234,10736.0,4700,1.0,1.0,1922.0,0.8502127659574468,0,0,0,0,1,13.650134609896462,2.284255319148936,98.0,148.9424728953137,6.102257242727649,98.702529770721,73656.0,11.207160884967681,1,0,0,0,0
Russian Hill,2021,865838.0,1444968.2134496702,10538.0,4699,1.0,1.0,1923.0,0.8503937007874016,0,0,0,0,1,13.671453103070768,2.2426048095339435,98.0,210.67598791397597,9.775460631554,147.28360684874698,78661.0,11.272902758846767,1,0,0,0,0
Russian Hill,2022,915941.5,1512967.8072186837,10499.0,4710,1.0,1.0,1923.0,0.851380042462845,0,0,0,0,1,13.727707776988014,2.229087048832272,99.0,191.36204751466315,7.701878073345577,136.85644884175602,83816.0,11.3363791990328,1,0,0,0,0
Russian Hill,2023,957050.5,1570274.5434506147,10519.0,4718,1.0,1.0,1923.0,0.8516320474777448,0,0,0,0,1,13.771611438112863,2.229546417973718,100.0,180.81639907577463,6.635464186266959,127.96966644943424,105018.27086075283,11.561889622199637,1,0,0,0,0
Seacliff,2009,794580.0,1289413.0971098265,978.0,865,2.0,0.0,1921.0,0.9815028901734104,0,0,0,0,0,13.585568952149066,1.130635838150289,88.0,,,,,,0,0,0,0,0
Seacliff,2010,822044.0,1318880.4300578034,976.0,865,2.0,0.0,1921.0,0.9815028901734104,0,0,0,0,0,13.619549200586281,1.1283236994219654,89.0,,,,,,0,0,0,0,0
Seacliff,2011,856195.5,1376331.6270207851,970.0,866,2.0,0.0,1921.0,0.9815242494226328,0,0,0,0,0,13.660254016897811,1.120092378752887,90.0,,,,,,0,0,0,0,0
Seacliff,2012,915599.0,1424382.5612009238,970.0,866,2.0,0.0,1921.0,0.9826789838337182,0,0,0,0,0,13.72733377487996,1.120092378752887,91.0,,,,,,0,0,0,0,0
Seacliff,2013,959050.0,1508961.4976905312,965.0,866,2.0,0.0,1921.0,0.9838337182448037,0,0,0,0,0,13.773698490149835,1.1143187066974596,92.0,,,,,,0,0,0,0,0
Seacliff,2015,1068823.0,1671705.2053056518,964.0,867,2.0,0.0,1921.0,0.9838523644752019,0,0,0,0,1,13.882068600994057,1.1118800461361016,94.0,,,,,,1,0,0,0,0
Seacliff,2016,1150791.0,1775863.0069204152,964.0,867,2.0,0.0,1921.0,0.9850057670126874,0,0,0,0,1,13.955960089982442,1.1118800461361016,95.0,,,,,,1,0,0,0,0
Seacliff,2017,1191197.0,1879338.0699541285,958.0,872,2.0,0.0,1921.0,0.9850917431192661,0,0,0,0,1,13.990469241879994,1.098623853211009,96.0,,,,,,1,0,0,0,0
Seacliff,2018,1276896.0,1999946.6357388317,953.0,873,2.0,2.0,1921.0,0.983963344788087,0,0,0,0,1,14.059942690821133,1.0916380297823596,97.0,62.00909466721786,4.13393964448119,36.37866887143448,,,1,0,0,0,0
Seacliff,2019,1306647.0,2118877.71395881,951.0,874,2.0,2.0,1921.0,0.9839816933638444,0,0,0,0,1,14.08297487196486,1.0881006864988558,98.0,66.55642827614716,2.4803637866887143,38.44563869367507,,,1,0,0,0,0
Seacliff,2020,1381765.0,2246032.2780320365,949.0,874,2.0,2.0,1921.0,0.9839816933638444,0,0,0,0,1,14.138872225435392,1.085812356979405,99.0,74.82430756510955,2.8937577511368335,54.154609342703594,,,1,0,0,0,0
Seacliff,2021,1458898.0,2358374.0537757436,949.0,874,2.0,2.0,1921.0,0.9839816933638444,0,0,0,0,1,14.193191914163167,1.085812356979405,100.0,100.0413393964448,4.9607275733774285,64.9028524183547,,,1,0,0,0,0
Seacliff,2022,1553424.0,2497762.084668192,952.0,874,2.0,2.0,1921.0,0.9851258581235698,0,0,0,0,1,14.255972084829022,1.0892448512585813,101.0,82.67879288962381,1.6535758577924762,55.39479123604795,,,1,0,0,0,0
Seacliff,2023,1709162.5,2631314.659038902,952.0,874,2.0,2.0,1921.0,0.9851258581235698,0,0,0,0,1,14.351514042422389,1.0892448512585813,102.0,62.00909466721786,0.413393964448119,42.16618437370814,,,1,0,0,0,0
South Of Market,2009,546516.0,1227862.472624292,9204.0,4767,1.0,0.0,1994.0,0.7126075099643382,1,0,0,0,0,13.211318863388826,1.9307740717432347,15.0,,,,,,0,0,0,0,0
South Of Market,2010,538569.0,1348483.6215139441,8399.0,4769,1.0,0.0,1994.0,0.7137764730551478,1,0,0,0,0,13.196670901074894,1.761165862864332,16.0,,,,,,0,0,0,0,0
South Of Market,2011,516032.0,1272942.4375984252,9049.0,5080,1.0,0.0,1996.0,0.7299212598425197,1,0,0,0,0,13.153924058044694,1.7812992125984253,15.0,,,,,,0,0,0,0,0
South Of Market,2012,543994.0,1328434.1357880381,8939.0,5133,1.0,0.0,1997.0,0.7323202805376973,1,0,0,0,0,13.20669349636549,1.741476719267485,15.0,,,,,,0,0,0,0,0
South Of Market,2013,556418.0,1375564.0721789883,8963.0,5140,1.0,0.0,1997.0,0.7348249027237355,1,0,0,0,0,13.229275089334891,1.7437743190661479,16.0,,,,57380.158953262486,10.957453859717342,0,0,0,0,0
South Of Market,2015,627018.0,1649486.5347222222,9455.0,5184,1.0,0.0,1997.0,0.7434413580246914,1,0,0,0,1,13.348730527336958,1.8238811728395061,18.0,,,,54072.978018477224,10.89808985795345,1,1,0,0,0
South Of Market,2016,641926.0,1721244.4383890633,10319.0,5413,1.0,0.0,1998.0,0.7548494365416589,1,0,0,0,1,13.372228311231094,1.906336597081101,18.0,,,,56887.983056006495,10.94883940371502,1,1,0,0,0
South Of Market,2017,672262.5,2148066.66428047,10348.0,5448,1.0,0.0,1999.0,0.756424375917768,1,0,0,0,1,13.418404168231204,1.8994126284875184,18.0,,,,60922.37435108633,11.017355781152524,1,1,0,0,0
South Of Market,2018,698595.0,2526146.84653195,11272.0,5493,1.0,0.0,1999.0,0.7609685053704716,1,0,0,0,1,13.45682645415777,2.052066266156927,19.0,541.6632925742974,52.19046076605393,237.91400113369505,64459.74736657304,11.073796236133903,1,1,0,0,0
South Of Market,2019,717533.0,2654624.7981360997,11278.0,5687,1.0,0.0,1999.0,0.7714084754703711,1,0,0,0,1,13.483574218589625,1.9831193951116581,20.0,494.2910357113937,53.12171025994008,202.16211839015304,78247.9511213341,11.26763792430668,1,1,0,0,0
South Of Market,2020,768482.0,2925178.528830894,11127.0,5671,1.0,0.0,1999.0,0.7734085699171221,1,0,0,0,1,13.552172419435344,1.962087815200141,21.0,363.6731719167544,42.635031176613495,151.55073285286258,68558.2972972973,11.135439717742978,1,1,0,0,0
South Of Market,2021,773793.0,3145111.6335217236,10702.0,5662,1.0,0.0,1999.0,0.7749911691981632,1,0,0,0,1,13.559059674942446,1.8901448251501236,22.0,390.1530488298648,39.800793586525224,177.30180581423596,71739.2416,11.18079317952217,1,1,0,0,0
South Of Market,2022,780000.0,3164523.379965157,11232.0,5740,1.0,0.0,2000.0,0.7729965156794425,1,0,0,0,1,13.567049198665774,1.956794425087108,22.0,483.2375091100494,49.3967122843955,216.1713499068751,73815.83009537266,11.20932848752404,1,1,0,0,0
South Of Market,2023,789990.0,3171763.8051527045,12169.0,5861,1.0,0.0,2000.0,0.7819484729568333,1,0,0,0,1,13.57977556613524,2.076266848660638,23.0,463.6407806300105,51.13774394687829,169.16349501983964,92094.29762949956,11.43056830533744,1,1,0,0,0
Sunset/Parkside,2009,322915.5,380023.5619941297,27034.0,22486,1.0,0.0,1941.0,0.979409410299742,0,0,0,0,0,12.685145958071832,1.2022591834919505,68.0,,,,,,0,0,0,0,0
Sunset/Parkside,2010,329565.0,388585.7660056909,27056.0,22492,1.0,0.0,1941.0,0.9795482838342522,0,0,0,0,0,12.70552888205858,1.2029165925662457,69.0,,,,,,0,0,0,0,0
Sunset/Parkside,2011,334897.0,386521.0521031595,25562.0,21016,1.0,0.0,1940.0,0.9784449942900647,0,0,0,0,0,12.721578300844294,1.2163113818043396,71.0,,,,,,0,0,0,0,0
Sunset/Parkside,2012,356176.0,411518.01021541195,27025.0,22515,1.0,0.0,1941.0,0.9792138574283811,0,0,0,0,0,12.78318026969011,1.200310903841883,71.0,,,,,,0,0,0,0,0
Sunset/Parkside,2013,370974.0,426447.7096544986,27043.0,22518,1.0,0.0,1941.0,0.9789057642774669,0,0,0,0,0,12.82388725827126,1.2009503508304467,72.0,,,,,,0,0,0,0,0
Sunset/Parkside,2015,398136.0,468586.84027346177,27039.0,22526,1.0,0.0,1941.0,0.9792240078131936,0,0,0,0,1,12.894548934440222,1.2003462665364468,74.0,,,,,,1,0,0,0,0
Sunset/Parkside,2016,412204.5,489633.3004701082,27028.0,22548,1.0,0.0,1941.0,0.9791999290402696,0,0,0,0,1,12.929274864409473,1.1986872449884691,75.0,,,,,,1,0,0,0,0
Sunset/Parkside,2017,429246.0,518746.1598598732,27027.0,22551,1.0,0.0,1941.0,0.9792026961110372,0,0,0,0,1,12.969785460137388,1.1984834375415725,76.0,,,,,,1,0,0,0,0
Sunset/Parkside,2018,450390.0,557543.8185768123,26988.0,22555,1.0,0.0,1941.0,0.9797384172023942,0,0,0,0,1,13.01786915307446,1.1965417867435157,77.0,54.66834537141343,4.665032138360613,24.782983235040753,,,1,0,0,0,0
Sunset/Parkside,2019,471118.0,593459.3018842828,26995.0,22555,1.0,0.0,1941.0,0.9797827532697849,0,0,0,0,1,13.06286387240652,1.1968521392152516,78.0,48.3599496388576,3.591544629249221,24.875753760519515,,,1,0,0,0,0
Sunset/Parkside,2020,492142.0,625758.8353358457,27000.0,22555,1.0,0.0,1941.0,0.9797384172023942,0,0,0,0,1,13.106522571718495,1.1970738195522057,79.0,44.70214034855212,3.459015307136704,25.47213571002584,,,1,0,0,0,0
Sunset/Parkside,2021,506122.0,646706.6801556764,27007.0,22611,1.0,0.0,1941.0,0.9797443722082172,0,0,0,0,1,13.134533025927416,1.1944186457918713,80.0,45.84189251871977,3.843350341263005,25.776953150884633,,,1,0,0,0,0
Sunset/Parkside,2022,531808.0,686484.1875552804,27063.0,22612,1.0,0.0,1941.0,0.979922165222006,0,0,0,0,1,13.18403780092725,1.1968423845745622,81.0,51.14306540322047,3.803591544629249,30.62752634020277,,,1,0,0,0,0
Sunset/Parkside,2023,558451.0,726005.0027434842,27057.0,22599,1.0,0.0,1941.0,0.9805301119518562,0,0,0,0,1,13.232922158637976,1.197265365724147,82.0,49.38042541912398,3.299980120601683,30.349214763766483,,,1,0,0,0,0
Tenderloin,2009,4000.0,955235.2823102823,23531.0,3861,0.0,0.0,1930.0,0.27350427350427353,0,0,0,0,0,8.294049640102028,6.094535094535095,79.0,,,,,,0,0,0,0,0
Tenderloin,2010,4200.0,1003529.0994560994,23531.0,3861,0.0,0.0,1930.0,0.27376327376327375,0,0,0,0,0,8.34283980427146,6.094535094535095,80.0,,,,,,0,0,0,0,0
Tenderloin,2011,4000.0,994808.1123882503,24311.0,3915,0.0,0.0,1930.0,0.28378033205619413,0,0,0,0,0,8.294049640102028,6.20970625798212,81.0,,,,,,0,0,0,0,0
Tenderloin,2012,3000.0,1030099.9519918284,24426.0,3916,0.0,0.0,1930.0,0.2839632277834525,0,0,0,0,0,8.006367567650246,6.237487231869254,82.0,,,,,,0,0,0,0,0
Tenderloin,2013,2800.0,1071408.5974457215,24447.0,3915,0.0,0.0,1930.0,0.2848020434227331,0,0,0,0,0,7.937374696163295,6.2444444444444445,83.0,,,,85046.49503138075,11.35095338629147,0,0,0,0,0
Tenderloin,2015,539955.0,2824772.673444239,22704.0,1623,2.0,0.0,1930.0,0.6993222427603204,0,0,0,0,1,13.199241081734709,13.98890942698706,85.0,,,,98926.8163771712,11.50213562723918,1,0,0,0,0
Tenderloin,2016,2800.0,1299366.5994383458,25458.0,3917,0.0,0.0,1930.0,0.29129435792698494,0,0,0,0,1,7.937374696163295,6.49936175644626,86.0,,,,109449.11529469668,11.603215019726898,1,0,0,0,0
Tenderloin,2017,586811.5,3936991.5979318735,23164.0,1644,2.0,0.0,1930.0,0.694647201946472,0,0,0,0,1,13.282458922877607,14.090024330900244,87.0,,,,106707.57479431565,11.577847426281929,1,0,0,0,0
Tenderloin,2018,611467.0,4597505.009151922,24017.0,1639,2.0,0.0,1930.0,0.6931055521659548,0,0,0,0,1,13.323616266994948,14.653447223917022,88.0,428.81689524821144,47.2991971008154,148.45824611827925,111873.64313160424,11.625125327071018,1,0,0,0,0
Tenderloin,2019,632401.0,5140835.551132884,24754.0,1633,2.0,0.0,1930.0,0.6932026944274342,0,0,0,0,1,13.357278965593876,15.158603796693203,89.0,419.2883251585491,47.330438314224125,152.58208628823144,126968.71251045524,11.751695976904173,1,0,0,0,0
Tenderloin,2020,677822.0,5429187.956469887,24641.0,1677,2.0,0.0,1930.0,0.6994633273703041,0,0,0,0,1,13.426639995580539,14.693500298151461,90.0,333.34374707113625,39.45765253522446,110.62513668030869,205750.0,12.234417118539316,1,0,0,0,0
Tenderloin,2021,681992.5,5515910.283913566,24134.0,1666,2.0,0.0,1930.0,0.7040816326530612,0,0,0,0,1,13.432773939697682,14.486194477791116,91.0,329.15742447436656,45.51844793651785,105.28288918741605,216689.0,12.286218424814725,1,0,0,0,0
Tenderloin,2022,586248.0,4868533.440343781,24048.0,1978,1.0,0.0,1930.0,0.7421638018200202,0,0,0,0,1,13.281498187222947,12.157735085945399,92.0,397.5756818394827,53.32875128870005,121.59080258677248,236158.0,12.372256351523696,1,0,0,0,0
Tenderloin,2023,699682.0,5005483.879310345,24244.0,1972,1.0,0.0,1930.0,0.744421906693712,0,0,0,0,1,13.45838122509224,12.294117647058824,93.0,419.2570839451405,51.079383923271585,116.4047611609235,250001.0,12.429220196836383,1,0,0,0,0
Treasure Island,2019,965008.5,5740683.857142857,0.0,14,0.0,0.0,,0.0,0,0,0,0,1,13.779892188572486,0.0,,141.03923647932132,15.19971721456345,59.73842347119123,,,1,0,0,0,0
Treasure Island,2020,984307.0,8040691.857142857,0.0,14,0.0,0.0,,0.0,0,0,0,0,1,13.799693119244967,0.0,,146.69494521032166,19.794980558501237,68.57546836337929,,,1,0,0,0,0
Treasure Island,2021,1858868.0,11115959.266666668,0.0,15,0.0,0.0,,0.0,0,0,0,0,1,14.435478258265382,0.0,,180.6291975963238,26.86461647225168,69.28243195475433,,,1,0,0,0,0
Treasure Island,2022,14178000.0,23131741.85714286,0.0,21,0.0,0.0,,0.0,0,0,0,0,1,16.4672020253971,0.0,,171.43867090844822,27.2180982679392,67.86850477200424,,,1,0,0,0,0
Treasure Island,2023,10410490.0,19677864.545454547,0.0,22,0.0,0.0,,0.0,0,0,0,0,1,16.158324509608267,0.0,,143.51360904913395,25.450689289501593,49.48745139625309,,,1,0,0,0,0
Twin Peaks,2009,407956.5,542939.297188755,3414.0,1992,1.0,0.0,1957.0,0.9859437751004017,0,0,0,0,0,12.918915830055175,1.713855421686747,52.0,,,,,,0,0,0,0,0
Twin Peaks,2010,422129.0,555710.932,3405.0,2000,1.0,0.0,1957.0,0.986,0,0,0,0,0,12.953066233509126,1.7025,53.0,,,,,,0,0,0,0,0
Twin Peaks,2011,444430.5,575383.1005,3400.0,2000,1.0,0.0,1957.0,0.986,0,0,0,0,0,13.00454896625574,1.7,54.0,,,,,,0,0,0,0,0
Twin Peaks,2012,480826.0,598118.4411764706,3396.0,2006,1.0,0.0,1957.0,0.9865403788634097,0,0,0,0,0,13.083260737280153,1.6929212362911266,55.0,,,,,,0,0,0,0,0
Twin Peaks,2013,505581.0,632466.034895314,3396.0,2006,1.0,0.0,1957.0,0.9865403788634097,0,0,0,0,0,13.133463541994749,1.6929212362911266,56.0,,,,,,0,0,0,0,0
Twin Peaks,2015,548598.0,689374.5498759305,3393.0,2015,1.0,0.0,1957.0,0.9866004962779157,0,0,0,0,1,13.21512121183554,1.6838709677419355,58.0,,,,,,1,0,0,0,0
Twin Peaks,2016,583768.0,726935.3807635101,3390.0,2017,1.0,0.0,1957.0,0.9876053544868617,0,0,0,0,1,13.277258922607624,1.6807139315815567,59.0,,,,,,1,0,0,0,0
Twin Peaks,2017,634110.0,775167.5758176412,3388.0,2018,1.0,0.0,1957.0,0.987611496531219,0,0,0,0,1,13.359977719946992,1.6788899900891971,60.0,,,,,,1,0,0,0,0
Twin Peaks,2018,681252.0,835823.2725470763,3389.0,2018,1.0,0.0,1957.0,0.9886025768087215,0,0,0,0,1,13.431687560735098,1.6793855302279486,61.0,75.56290548276301,3.689098079124793,46.558961964126695,,,1,0,0,0,0
Twin Peaks,2019,731611.0,914753.6635282458,3391.0,2018,1.0,0.0,1957.0,0.9890981169474727,0,0,0,0,1,13.503004230924361,1.680376610505451,62.0,104.56684900139932,5.597252257982445,70.22007378196159,,,1,0,0,0,0
Twin Peaks,2020,771373.0,984036.4920792079,3391.0,2020,1.0,0.0,1957.0,0.9881188118811881,0,0,0,0,1,13.55592732284736,1.6787128712871286,63.0,102.14985370817962,2.9258364075817327,74.92685408981045,,,1,0,0,0,0
Twin Peaks,2021,807230.0,1024307.9465346534,3392.0,2020,1.0,0.0,1957.0,0.9881188118811881,0,0,0,0,1,13.601363912841322,1.6792079207920791,64.0,78.36153161175423,3.0530466861722427,51.5201628291566,,,1,0,0,0,0
Twin Peaks,2022,848978.0,1097954.6651829872,3390.0,2022,1.0,0.0,1957.0,0.9881305637982196,0,0,0,0,1,13.651788552119108,1.6765578635014837,65.0,92.35466225671034,2.6714158504007126,65.13166263834118,,,1,0,0,0,0
Twin Peaks,2023,894900.0,1150788.2805541812,3390.0,2021,1.0,0.0,1957.0,0.9886194952993568,0,0,0,0,1,13.704467259170949,1.677387431964374,66.0,73.65475130390534,2.7986261289912227,50.2480600432515,,,1,0,0,0,0
Visitacion Valley,2009,223817.0,270456.82337810803,3778.0,3499,1.0,0.0,1947.0,0.9571306087453558,0,0,0,0,0,12.318584032654273,1.0797370677336382,62.0,,,,,,0,0,0,0,0
Visitacion Valley,2010,228367.0,270159.36119828816,3775.0,3505,1.0,0.0,1947.0,0.9574893009985734,0,0,0,0,0,12.338709262962745,1.0770328102710414,63.0,,,,,,0,0,0,0,0
Visitacion Valley,2011,234805.0,274448.8841654779,3775.0,3505,1.0,0.0,1947.0,0.9569186875891583,0,0,0,0,0,12.36651066142826,1.0770328102710414,64.0,,,,,,0,0,0,0,0
Visitacion Valley,2012,243992.0,281222.4465355004,3773.0,3507,1.0,0.0,1947.0,0.9572284003421728,0,0,0,0,0,12.404890716852591,1.0758483033932136,65.0,,,,,,0,0,0,0,0
Visitacion Valley,2013,256421.0,292695.252922726,3773.0,3507,1.0,0.0,1947.0,0.9575135443398917,0,0,0,0,0,12.454575903950893,1.0758483033932136,66.0,,,,,,0,0,0,0,0
Visitacion Valley,2015,276538.0,319634.00142572,3775.0,3507,1.0,0.0,1947.0,0.958654120330767,0,0,0,0,1,12.530103522689654,1.0764185913886513,68.0,,,,,,1,0,0,0,0
Visitacion Valley,2016,289399.0,339099.3848130174,3774.0,3503,1.0,0.0,1947.0,0.9600342563516986,0,0,0,0,1,12.575561637748534,1.0773622609192122,69.0,,,,,,1,0,0,0,0
Visitacion Valley,2017,301211.0,352758.91692834714,3778.0,3503,1.0,0.0,1947.0,0.9600342563516986,0,0,0,0,1,12.615566294825344,1.0785041393091637,70.0,,,,,,1,0,0,0,0
Visitacion Valley,2018,316046.0,368077.135583524,3785.0,3496,1.0,0.0,1947.0,0.9616704805491991,0,0,0,0,1,12.663643051595074,1.0826659038901603,71.0,92.68807124443404,15.701898289196157,34.33325521443637,,,1,0,0,0,0
Visitacion Valley,2019,329830.0,402397.04486996285,3787.0,3499,1.0,0.0,1947.0,0.960845955987425,0,0,0,0,1,12.706332649191381,1.0823092312089169,72.0,77.74783220060932,11.249121162409187,29.001640496836185,,,1,0,0,0,0
Visitacion Valley,2020,343933.0,435370.48314285715,3787.0,3500,1.0,0.0,1947.0,0.9608571428571429,0,0,0,0,1,12.748202149944033,1.082,73.0,80.14998828216545,13.651277243965314,35.505038668854,,,1,0,0,0,0
Visitacion Valley,2021,354825.0,448869.2208571429,3787.0,3500,1.0,0.0,1947.0,0.9608571428571429,0,0,0,0,1,12.779379989167458,1.082,74.0,68.43215373798922,12.772439653152096,28.474337942348253,,,1,0,0,0,0
Visitacion Valley,2022,370502.0,468318.86314285715,3807.0,3500,1.0,0.0,1947.0,0.962,0,0,0,0,1,12.82261412181437,1.0877142857142856,75.0,71.65455823763769,10.018748535270682,33.86454183266932,,,1,0,0,0,0
Visitacion Valley,2023,389481.5,494066.3655389908,3957.0,3488,1.0,0.0,1947.0,0.9653096330275229,0,0,0,0,1,12.872571646374174,1.134461009174312,76.0,80.44293414576987,10.83899695336302,41.36395594094212,,,1,0,0,0,0
West Of Twin Peaks,2009,378872.0,491518.8710086541,14149.0,13404,1.0,0.0,1931.0,0.9656818860041778,0,0,0,0,0,12.844953696149936,1.0555804237541033,78.0,,,,,,0,0,0,0,0
West Of Twin Peaks,2010,388522.5,498535.182725242,14126.0,13430,1.0,0.0,1931.0,0.9658972449739389,0,0,0,0,0,12.870106362170741,1.0518242740134027,79.0,,,,,,0,0,0,0,0
West Of Twin Peaks,2011,395354.0,506744.79344696086,13480.0,12849,1.0,0.0,1930.0,0.966690014787143,0,0,0,0,0,12.887536845065192,1.0491088800684878,81.0,,,,,,0,0,0,0,0
West Of Twin Peaks,2012,420964.5,531963.8526041667,14105.0,13440,1.0,0.0,1931.0,0.9655505952380953,0,0,0,0,0,12.950303786068751,1.0494791666666667,81.0,,,,,,0,0,0,0,0
West Of Twin Peaks,2013,441468.0,553827.0953656178,14101.0,13443,1.0,0.0,1931.0,0.9658558357509485,0,0,0,0,0,12.997860816218136,1.0489474075727143,82.0,,,,,,0,0,0,0,0
West Of Twin Peaks,2015,485245.0,613709.2657493491,14273.0,13445,1.0,0.0,1931.0,0.9664559315730755,0,0,0,0,1,13.092409197011143,1.0615842320565265,84.0,,,,,,1,0,0,0,0
West Of Twin Peaks,2016,509688.0,656975.3211629982,14271.0,13448,1.0,0.0,1931.0,0.9665377751338489,0,0,0,0,1,13.141554052790244,1.0611986912552052,85.0,,,,,,1,0,0,0,0
West Of Twin Peaks,2017,538965.0,695028.4172057402,14269.0,13449,1.0,0.0,1931.0,0.966540263216596,0,0,0,0,1,13.197405912717826,1.060971075916425,86.0,,,,,,1,0,0,0,0
West Of Twin Peaks,2018,576091.5,741015.0334075724,14287.0,13470,1.0,0.0,1931.0,0.9668893838158872,0,0,0,0,1,13.264021781228708,1.0606533036377135,87.0,74.26386855376607,4.799088986497479,41.15828859606312,,,1,0,0,0,0
West Of Twin Peaks,2019,611767.0,791631.9175204157,14360.0,13470,1.0,0.0,1931.0,0.9671121009651077,0,0,0,0,1,13.324106770048354,1.0660727542687454,88.0,75.15861395802831,3.958570576432948,42.75798492489561,,,1,0,0,0,0
West Of Twin Peaks,2020,648870.0,836548.5469596852,14356.0,13469,1.0,0.0,1931.0,0.9671839037790482,0,0,0,0,1,13.382987667455456,1.0658549261266612,89.0,63.716718182311155,3.2265061547638414,39.77550024402147,,,1,0,0,0,0
West Of Twin Peaks,2021,678157.0,869931.063246975,14279.0,13471,1.0,0.0,1931.0,0.9674857100437978,0,0,0,0,1,13.427134103537691,1.0599806992799348,90.0,66.59074887478987,4.148365056124939,40.88715362507456,,,1,0,0,0,0
West Of Twin Peaks,2022,723169.0,931972.067255586,14306.0,13471,1.0,0.0,1931.0,0.9677084106599362,0,0,0,0,1,13.491398222097123,1.06198500482518,91.0,68.00065072393036,4.20259205032265,42.486849953907054,,,1,0,0,0,0
West Of Twin Peaks,2023,780300.0,991556.0784123911,14309.0,13429,1.0,0.0,1931.0,0.9706605108347606,0,0,0,0,1,13.567433740104853,1.0655298235162707,92.0,72.93530719592214,4.283932541619218,46.282739547746864,,,1,0,0,0,0
Western Addition,2009,378847.5,735100.0554635761,9544.0,3624,1.0,1.0,1982.0,0.9221854304635762,0,0,0,0,0,12.844889028419969,2.6335540838852096,27.0,,,,,,0,0,0,0,0
Western Addition,2010,381477.0,739918.7186813187,9532.0,3640,1.0,1.0,1982.0,0.921978021978022,0,0,0,0,0,12.851805839553716,2.6186813186813187,28.0,,,,,,0,0,0,0,0
Western Addition,2011,380794.5,746739.8908045978,9257.0,3654,1.0,1.0,1982.0,0.9222769567597153,0,0,0,0,0,12.850015138517731,2.5333880678708267,29.0,,,,,,0,0,0,0,0
Western Addition,2012,383128.0,760559.973209404,9289.0,3658,1.0,1.0,1982.0,0.9220885729907053,0,0,0,0,0,12.856124415984533,2.5393657736468014,30.0,,,,,,0,0,0,0,0
Western Addition,2013,406958.0,796020.4800764192,9201.0,3664,1.0,1.0,1982.0,0.9222161572052402,0,0,0,0,0,12.91646526499666,2.5111899563318776,31.0,,,,49309.84019084304,10.805878938305256,0,0,0,0,0
Western Addition,2015,454805.0,857690.5544580886,10188.0,3746,1.0,1.0,1982.0,0.9372664175120128,0,0,0,0,1,13.027624034641534,2.7197010144153766,33.0,,,,59287.75554330776,10.990158080415767,1,0,0,0,0
Western Addition,2016,472130.0,929047.5383386582,10163.0,3756,1.0,1.0,1982.0,0.9390308839190629,0,0,0,0,1,13.065009650374353,2.70580404685836,34.0,,,,72141.44945529291,11.186384046510922,1,0,0,0,0
Western Addition,2017,482766.0,1117308.520854022,10133.0,4028,1.0,1.0,1982.0,0.9436444885799404,0,0,0,0,1,13.08728734319052,2.515640516385303,35.0,,,,79794.24452747431,11.287206657120999,1,0,0,0,0
Western Addition,2018,577306.0,1087459.9552093477,10070.0,4108,1.0,1.0,1982.0,0.9459591041869523,0,0,0,0,1,13.266127734204785,2.4513145082765337,36.0,215.30861959575816,16.813196773316413,127.25459983685307,93712.0515638208,11.44798207856653,1,0,0,0,0
Western Addition,2019,605438.0,1100604.814958718,10060.0,4118,1.0,1.0,1982.0,0.9460903351141331,0,0,0,0,1,13.313707442017476,2.442933462846042,37.0,224.372337532856,16.858515363001903,122.49614791987672,102306.01969365426,11.535723793743736,1,0,0,0,0
Western Addition,2020,633445.0,1173863.2498785818,10144.0,4118,1.0,1.0,1982.0,0.9463331714424478,0,0,0,0,1,13.358928455716232,2.463331714424478,38.0,170.8510831142935,15.181727544638813,91.27163962657482,138751.73051847253,11.84044150373611,1,0,0,0,0
